8.939244492876733394e-01 3.648144170023570054e-01 2.197492045897343205e-01 2.420797648070739938e-01 2.905127254046093732e-01 2.485659545785401936e-01 1.864142830590045097e-01 1.749436307548977443e-01 2.139315553960756955e-01 2.689540996101959514e-01
2.542669435710133152e-01 1.533866005758783846e-01 8.136846960523447247e-02 4.450192533086116953e-02 3.078337072712055561e-02 3.387626928528661430e-02 4.866674385689110510e-02 6.175296322666151694e-02 7.869317799576235062e-02 7.578481030429140564e-02
1.780005694736342126e-01 9.941319215336666404e-02 6.735213291966633820e-02 3.050531719571100697e-02 1.910198192471367074e-02 1.321546331122117925e-02 8.491370340831241523e-03 9.249504541956193870e-03 1.217134835640171220e-02 2.991402594978607304e-02
2.029015795024301516e-01 9.440607905300769931e-02 4.401578585708824237e-02 2.594713538674622497e-02 1.436275383358110065e-02 9.557463187931011447e-03 6.379781035013459313e-03 5.266827678220556939e-03 4.690626023286479339e-03 9.703104961758428695e-03
1.206293296771182716e-01 1.089362184539614670e-01 4.103071726268470859e-02 2.706223043547593965e-02 1.436626291579512493e-02 8.014231261347239121e-03 5.484399152333859981e-03 4.472790613081546393e-03 4.150694167634902398e-03 3.594422197024557154e-03
1.503378750489712534e-01 1.931184859977080892e-01 5.659261957425176792e-02 2.339137425015072602e-02 1.372391251194868093e-02 9.259408449962086909e-03 6.549746846608972550e-03 4.981882577783794744e-03 4.146710705547498529e-03 3.416721174708621436e-03
6.882802237788340771e-02 1.903577454769650457e-01 5.830181410552980059e-02 2.976075091553072316e-02 1.680919468698293881e-02 1.177880287354439101e-02 8.344991847909759286e-03 7.234630827298576573e-03 6.828926870268260153e-03 5.165221796260614957e-03
3.716972379655234665e-02 1.094052860423871676e-01 5.035320275078758456e-02 2.544497043392693336e-02 1.148565963661596530e-02 7.598058224870068295e-03 4.718184659285044359e-03 4.265367775194804124e-03 3.524935295309966892e-03 2.573150165329026687e-03
3.699573090340481374e-02 4.846874462110275367e-02 5.251610189560706327e-02 1.908671794335304109e-02 1.114129553852894437e-02 5.787690204588391216e-03 4.120993129923488513e-03 3.188633696329488173e-03 2.661489727863367190e-03 1.863799596034941639e-03
5.279540150069430074e-03 4.417769000635633249e-03 3.927512919570706230e-03 3.067039834037506296e-03 1.747659969230928303e-03 1.048489364335781701e-03 6.695301187698689347e-04 5.083520042154104652e-04 4.002211638124648159e-04 2.378311753718190431e-04
